"predecessor_requirement_id","replacement_requirement_id","change_type","exact_constitution_part","exact_constitution_section","verified_exact_line_range","change_summary"
"REQ-005.01","REQ-014.01","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L401–L405","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.02","REQ-014.02","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L407","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.03","REQ-014.03","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L409–L411","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.04","REQ-014.04","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L413","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.05","REQ-014.05","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L415","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.08","REQ-014.06","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L417; L423","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.07","REQ-014.07","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L417; L421","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.06","REQ-014.08","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L417; L419","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.09","REQ-014.09","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L425","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.10","REQ-014.10","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L427","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.10","REQ-014.11","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L427","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.10","REQ-014.12","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L427","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.10","REQ-014.13","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L427","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-005.10","REQ-014.14","Retained and re-anchored","Part 1","CURRENCY SYSTEM","L427","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-006.01","REQ-015.01","Retained and re-anchored","Part 1","USER REGISTRATION","L431–L433","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-006.03","REQ-015.02","Retained and re-anchored","Part 1","USER REGISTRATION","L435; L439","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-006.02","REQ-015.03","Retained and re-anchored","Part 1","USER REGISTRATION","L435; L437","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-006.04","REQ-015.04","Retained and re-anchored","Part 1","USER REGISTRATION","L441–L443","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-006.05","REQ-015.05","Retained and re-anchored","Part 1","USER REGISTRATION","L445–L447","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-006.06","REQ-015.06","Retained and re-anchored","Part 1","USER REGISTRATION","L449","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-006.07","REQ-015.07","Retained and re-anchored","Part 1","USER REGISTRATION","L451","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-006.08","REQ-015.08","Retained and re-anchored","Part 1","USER REGISTRATION","L453","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-007.01","REQ-016.01","Retained and re-anchored","Part 1","USER ACCOUNT STATUS","L457–L459","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-007.03","REQ-016.02","Retained and re-anchored","Part 1","USER ACCOUNT STATUS","L459–L465","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-007.02","REQ-016.03","Retained and re-anchored","Part 1","USER ACCOUNT STATUS","L459–L465","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-007.04","REQ-016.04","Retained and re-anchored","Part 1","USER ACCOUNT STATUS","L467","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-007.11","REQ-016.05","Retained and re-anchored","Part 1","USER ACCOUNT STATUS","L469","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-007.12","REQ-016.06","Retained and re-anchored","Part 1","USER ACCOUNT STATUS","L469","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-007.06","REQ-016.07","Retained and re-anchored","Part 1","USER ACCOUNT STATUS","L469","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-007.05","REQ-016.08","Retained and re-anchored","Part 1","USER ACCOUNT STATUS","L469","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-007.15","REQ-016.09","Retained and re-anchored","Part 1","USER ACCOUNT STATUS","L471","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-007.13","REQ-016.10","Retained and re-anchored","Part 1","USER ACCOUNT STATUS","L471","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-007.14","REQ-016.11","Retained and re-anchored","Part 1","USER ACCOUNT STATUS","L471","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.01","REQ-017.01","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L483","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.01","REQ-017.02","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L483","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.01","REQ-017.03","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L483","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.01","REQ-017.04","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L483","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.01","REQ-017.05","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L483","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.02","REQ-017.06","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L485","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.02","REQ-017.07","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L485","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.02","REQ-017.08","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L485","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.02","REQ-017.09","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L485","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.03","REQ-017.10","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L487–L491","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.03","REQ-017.11","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L487–L491","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.03","REQ-017.12","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L487–L491","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.04","REQ-017.13","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L493","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.04","REQ-017.14","Retained and re-anchored","Part 2","PRODUCT PHILOSOPHY","L493","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.15","REQ-018.01","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L521","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.06","REQ-018.02","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L503","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.09","REQ-018.03","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L509","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.08","REQ-018.04","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L507","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.14","REQ-018.05","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L519","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.12","REQ-018.06","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L515","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.10","REQ-018.07","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L511","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.11","REQ-018.08","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L513","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.13","REQ-018.09","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L517","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.16","REQ-018.10","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L523","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.17","REQ-018.11","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L525","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.07","REQ-018.12","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L505","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.07","REQ-018.13","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L505","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.05","REQ-018.14","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L499; L501","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-008.18","REQ-018.15","Retained and re-anchored","Part 2","PRODUCT DESIGN PRINCIPLES","L527","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.01","REQ-019.01","Retained and re-anchored","Part 2","HOMEPAGE","L531–L533","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.08","REQ-019.02","Retained and re-anchored","Part 2","HOMEPAGE","L535; L549","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.06","REQ-019.03","Retained and re-anchored","Part 2","HOMEPAGE","L535; L545","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.09","REQ-019.04","Retained and re-anchored","Part 2","HOMEPAGE","L535; L551","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.07","REQ-019.05","Retained and re-anchored","Part 2","HOMEPAGE","L535; L547","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.03","REQ-019.06","Retained and re-anchored","Part 2","HOMEPAGE","L535; L539","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.14","REQ-019.07","Retained and re-anchored","Part 2","HOMEPAGE","L535; L561","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.02","REQ-019.08","Retained and re-anchored","Part 2","HOMEPAGE","L535; L537","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.04","REQ-019.09","Retained and re-anchored","Part 2","HOMEPAGE","L535; L541","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.05","REQ-019.10","Retained and re-anchored","Part 2","HOMEPAGE","L535; L543","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.10","REQ-019.11","Retained and re-anchored","Part 2","HOMEPAGE","L535; L553","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.12","REQ-019.12","Retained and re-anchored","Part 2","HOMEPAGE","L535; L557","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.13","REQ-019.13","Retained and re-anchored","Part 2","HOMEPAGE","L535; L559","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.11","REQ-019.14","Retained and re-anchored","Part 2","HOMEPAGE","L535; L555","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-009.15","REQ-019.15","Retained and re-anchored","Part 2","HOMEPAGE","L563","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"—","REQ-020.01","Added from omitted canonical clause","Part 2","USER DASHBOARD","L569","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-010.01","REQ-020.02","Retained and re-anchored","Part 2","USER DASHBOARD","L571; L573","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-010.04","REQ-020.03","Retained and re-anchored","Part 2","USER DASHBOARD","L571; L579","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-010.12","REQ-020.04","Retained and re-anchored","Part 2","USER DASHBOARD","L571; L595","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-010.02","REQ-020.05","Retained and re-anchored","Part 2","USER DASHBOARD","L571; L575","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-010.17","REQ-020.06","Retained and re-anchored","Part 2","USER DASHBOARD","L571; L605","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-010.11","REQ-020.07","Retained and re-anchored","Part 2","USER DASHBOARD","L571; L593","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-010.10","REQ-020.08","Retained and re-anchored","Part 2","USER DASHBOARD","L571; L591","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-010.14","REQ-020.09","Retained and re-anchored","Part 2","USER DASHBOARD","L571; L599","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-010.16","REQ-020.10","Retained and re-anchored","Part 2","USER DASHBOARD","L571; L603","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
